Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses,Tuning Width,Mouse
34,90,0.880790828,"[[461, 275], b'H']",1,Dim Visual Only,0.342206707,5.295648368,0.301412528,19.94664786,15.47499878,0.293455667,0,Narrow,SC21L1RF
34,91,2.118157266,"[[461, 390], b'I']",1,Combined,0.294182439,7.93616442,0.62312467,14.78107007,26.97701622,0.08291666,0,Narrow,SC21L1RF
34,92,1.52040088,"[[229, 275], b'B']",1,Bright Visual Only,0.825800683,14.10528853,1.255548085,11.20266697,17.08074215,0.635480243,2,Narrow,SC21L1RF
34,93,5.506558657,"[[461, 390], b'I']",0,ICMS Only,0.228322659,7.180348911,1.257272114,6.829138214,31.44825374,0.238911618,1,Narrow,SC21L1RF
34,94,0.543700812,"[[345, 390], b'F']",1,Combined,0.388527448,2.081107811,0.211242689,11.58619262,5.356398426,0.616013838,0,Narrow,SC21L1RF
34,95,5.501424789,"[[461, 275], b'H']",0,Combined,0.201158946,4.315413138,1.106660815,6.165811177,21.45275273,0.726052174,1,Narrow,SC21L1RF
34,96,0.5,"[[461, 159], b'G']",1,Combined,0.631001842,2.901141641,0.315500921,14.55775406,4.597675394,0.673002988,0,Narrow,SC21L1RF
34,97,2.537792963,"[[461, 390], b'I']",1,Combined,0.456708184,11.95166586,1.159030815,9.337692452,26.16915194,0.499948883,3,Narrow,SC21L1RF
34,98,5.501973629,"[[461, 390], b'I']",0,Combined,0.161922759,6.738792979,0.890894749,7.620406566,41.61733057,0.125545927,3,Narrow,SC21L1RF
34,99,5.50352788,"[[461, 159], b'G']",0,Combined,0.221103913,9.943830083,1.216851551,8.451533737,44.97355988,0.068817015,3,Narrow,SC21L1RF
34,100,5.505510807,"[[345, 275], b'E']",0,Combined,0.255538161,11.17974458,1.406868105,8.681715079,43.74980453,0.257650364,0,Narrow,SC21L1RF
34,101,5.51349926,"[[229, 275], b'B']",0,Combined,0.309688559,13.4210025,1.707467641,7.916170748,43.337095,0.209319284,2,Narrow,SC21L1RF
34,102,5.502237082,"[[345, 159], b'D']",0,Combined,0.292047432,12.81039127,1.606914211,8.039029944,43.86407775,0.193726054,0,Narrow,SC21L1RF
34,103,3.849497197,"[[345, 390], b'F']",1,Combined,0.409219948,12.82077935,1.575291043,8.151505488,31.32980054,0.301921396,3,Narrow,SC21L1RF
34,104,5.504726171,"[[229, 275], b'B']",0,ICMS Only,0.425372485,15.45688956,2.341559052,6.657101333,36.33730458,0.326959665,2,Narrow,SC21L1RF
34,105,5.508260489,"[[345, 159], b'D']",0,Combined,0.135933255,5.436151774,0.748755776,8.373874473,39.99133093,0.161797772,0,Narrow,SC21L1RF
34,106,3.264196922,"[[345, 159], b'D']",1,Combined,0.438093975,12.38104087,1.430025006,8.31230304,28.261153,0.495124373,1,Narrow,SC21L1RF
34,107,5.515985489,"[[229, 159], b'A']",0,Dim Visual Only,0.434820901,18.214093,2.39846578,7.700632367,41.88872467,0.191043455,0,Narrow,SC21L1RF
34,108,5.504574776,"[[461, 275], b'H']",0,Combined,0.269671528,11.14351799,1.484427092,7.894957732,41.32256033,0.09145802,0,Narrow,SC21L1RF
34,109,5.517103672,"[[229, 275], b'B']",0,Combined,0.112549764,6.114628495,0.620948718,9.903226925,54.32822125,0.211537796,1,Narrow,SC21L1RF
34,110,5.504601479,"[[345, 275], b'E']",0,Combined,0.192120219,9.676008868,1.057545243,9.205489785,50.36434431,0.232583931,0,Narrow,SC21L1RF
34,111,5.503468275,"[[229, 275], b'B']",0,Combined,0.336338433,12.58089479,1.851027894,6.852869038,37.40546296,0.255462858,2,Narrow,SC21L1RF
34,112,1.645894652,"[[461, 275], b'H']",1,Combined,0.585475302,10.97428096,0.963630668,6.248895397,18.74422529,0.680009176,1,Narrow,SC21L1RF
34,113,1.372870324,"[[345, 275], b'E']",1,Combined,0.279103278,7.828298583,0.383172608,20.19311391,28.04803525,0.462526854,1,Narrow,SC21L1RF
34,114,5.506933689,"[[345, 390], b'F']",0,Combined,0.195871803,7.660453419,1.078653033,7.157860862,39.10952617,0.216829269,2,Narrow,SC21L1RF
34,115,1.025317548,"[[461, 159], b'G']",1,Combined,0.727436963,6.292541933,0.745853883,11.73791649,8.65029171,0.744951319,1,Narrow,SC21L1RF
34,116,5.510339499,"[[229, 275], b'B']",0,Combined,0.274902754,14.6536895,1.514807506,9.800483665,53.30499334,0.091545613,0,Narrow,SC21L1RF
34,117,1.194630025,"[[461, 390], b'I']",1,Combined,0.7920651,9.028085253,0.94622475,9.550028632,11.39816065,0.497430515,1,Narrow,SC21L1RF
34,118,0.732790587,"[[461, 275], b'H']",1,Combined,0.82500927,6.367138299,0.604559027,14.35228673,7.717656677,0.885260928,0,Narrow,SC21L1RF
34,119,5.507610798,"[[229, 275], b'B']",0,Combined,0.29769044,12.81424503,1.639563082,8.014284356,43.04553759,0.181887459,1,Narrow,SC21L1RF
34,120,1.029731448,"[[345, 275], b'E']",1,ICMS Only,1.206995672,10.9689705,1.242881401,8.491016593,9.087829184,0.788565509,1,Narrow,SC21L1RF
34,121,4.416911958,"[[461, 275], b'H']",1,Dim Visual Only,0.073005486,2.830069552,0.322458804,9.659453825,38.76516283,0.15300788,3,Narrow,SC21L1RF
34,122,5.507958889,"[[229, 159], b'A']",0,Combined,0.380158555,17.36276912,2.093897694,9.190982186,45.67244081,0.150624503,3,Narrow,SC21L1RF
34,123,5.501551628,"[[232, 390], b'C']",0,Combined,0.259840623,10.61894983,1.429526602,7.484459909,40.86716585,0.065358928,2,Narrow,SC21L1RF
34,124,5.508812428,"[[232, 390], b'C']",0,Combined,0.282615131,12.89240049,1.556873748,8.336945427,45.61822443,0.341943078,2,Narrow,SC21L1RF
34,125,2.101670621,"[[345, 275], b'E']",1,Combined,0.333373459,5.955323898,0.700641204,10.6246702,17.86382131,0.268701678,0,Narrow,SC21L1RF
34,126,0.801489709,"[[345, 275], b'E']",1,Combined,1.133139782,9.123532777,0.908199874,16.84517788,8.051551027,0.661590807,1,Narrow,SC21L1RF
34,127,5.50369525,"[[461, 390], b'I']",0,Combined,0.142250139,6.619571695,0.782901412,9.016606236,46.53472932,0.156629098,3,Narrow,SC21L1RF
34,128,2.388521073,"[[345, 390], b'F']",1,Combined,0.461669002,9.508264436,1.10270614,8.642088162,20.59541445,0.449902595,2,Narrow,SC21L1RF
34,129,5.515647173,"[[229, 275], b'B']",0,Sham,0.264800847,13.56809884,1.460548042,9.344884135,51.23888009,0.15650093,2,Narrow,SC21L1RF
34,130,4.527971623,"[[461, 275], b'H']",1,ICMS Only,0.209058795,7.137106337,0.946612292,7.554861338,34.13923022,0.227384925,2,Narrow,SC21L1RF
34,131,2.419099509,"[[232, 390], b'C']",1,Bright Visual Only,0.533133344,13.97373283,1.28970261,7.756677312,26.21057749,0.462342039,1,Narrow,SC21L1RF
34,132,1.571405608,"[[345, 159], b'D']",1,Dim Visual Only,0.602055375,11.89818473,0.946073192,8.902660519,19.7626086,0.805007751,1,Narrow,SC21L1RF
34,133,1.021128295,"[[229, 275], b'B']",1,Combined,0.605882487,7.252398821,0.618683751,16.84569991,11.969976,0.754454763,1,Narrow,SC21L1RF
34,134,5.513632298,"[[229, 159], b'A']",0,Combined,0.608599503,17.3793316,3.355593879,5.255331907,28.55626976,0.4554064,2,Narrow,SC21L1RF
34,135,5.155444263,"[[229, 275], b'B']",1,Combined,0.292472846,10.93136174,1.507827457,7.264796851,37.3756466,0.117309566,2,Narrow,SC21L1RF
34,136,5.519148588,"[[345, 390], b'F']",0,Combined,0.32965922,12.31702493,1.819438218,6.98372283,37.36290141,0.03458659,0,Narrow,SC21L1RF
34,137,5.506507635,"[[229, 275], b'B']",0,Combined,0.209950952,11.46679175,1.156096518,10.48988357,54.61652667,0.042968606,3,Narrow,SC21L1RF
34,138,2.256195424,"[[345, 275], b'E']",1,Combined,0.403170704,6.167301355,0.909631898,9.167781777,15.29699776,0.295577238,0,Narrow,SC21L1RF
34,139,5.504707336,"[[232, 390], b'C']",0,Combined,0.442621382,18.50156998,2.436501171,7.649490357,41.79999139,0.174585258,3,Narrow,SC21L1RF
34,140,1.461618965,"[[461, 159], b'G']",1,Combined,0.642019461,11.26744476,0.938387819,10.90548182,17.55000502,0.652827192,0,Narrow,SC21L1RF
34,141,5.504983902,"[[232, 390], b'C']",0,Combined,0.705767362,18.17675725,3.885237965,6.342003915,25.75460164,0.371739992,1,Narrow,SC21L1RF
34,142,2.278621231,"[[345, 275], b'E']",1,Combined,0.108717612,2.836467977,0.24772626,10.352007,26.09023425,0.091077989,2,Narrow,SC21L1RF
34,143,2.133562205,"[[229, 159], b'A']",1,Combined,0.491990935,10.62900452,1.049693265,10.12016162,21.60406577,0.480971185,2,Narrow,SC21L1RF
34,144,2.815595983,"[[229, 159], b'A']",1,Dim Visual Only,0.514519173,11.65561468,1.448678116,8.063710946,22.65341176,0.444652404,2,Narrow,SC21L1RF
34,145,5.513045073,"[[461, 159], b'G']",0,ICMS Only,0.41982669,4.834586215,2.314523464,2.133915576,11.51567142,0.253003954,1,Narrow,SC21L1RF
34,146,3.780606864,"[[229, 159], b'A']",1,Combined,0.474737611,15.10073648,1.794796271,8.425069095,31.80859517,0.324143234,1,Narrow,SC21L1RF
34,147,5.513152838,"[[461, 159], b'G']",0,Combined,0.204766344,7.894045179,1.12890815,7.923322594,38.5514779,0.071440465,0,Narrow,SC21L1RF
34,148,5.505855322,"[[229, 275], b'B']",0,Combined,0.152306053,6.163374175,0.838575095,7.405808863,40.46703357,0.161421457,2,Narrow,SC21L1RF
34,149,0.932168124,"[[461, 390], b'I']",1,Combined,0.744774945,6.04641665,0.694255463,12.32462414,8.118447988,0.519394295,0,Narrow,SC21L1RF
34,150,0.837810395,"[[461, 390], b'I']",1,Combined,0.898531216,8.547304425,0.752798793,17.46129375,9.512529197,0.635524097,1,Narrow,SC21L1RF
34,151,5.504312277,"[[229, 159], b'A']",0,Combined,0.414207477,18.02650567,2.279927301,7.962605284,43.52047384,0.188348602,0,Narrow,SC21L1RF
34,152,0.621923326,"[[461, 390], b'I']",1,Combined,0.806201565,5.639645302,0.501395558,13.78035666,6.995329145,0.502709301,0,Narrow,SC21L1RF
34,153,5.504930019,"[[345, 159], b'D']",0,Combined,3.145239994,15.74806562,17.31432606,1.161279663,5.006951981,0.534668084,0,Narrow,SC21L1RF
34,154,2.856608747,"[[345, 159], b'D']",1,Combined,0.296419132,8.591258355,0.846753486,10.14169789,28.98348123,0.203426583,1,Narrow,SC21L1RF
35,1,0.882341979,"[[345, 275], b'E']",1,Combined,0.740714701,8.31938648,0.653563675,12.62831352,11.23156659,0.535189912,2,Narrow,SC21L1RF
35,2,2.79379618,"[[229, 275], b'B']",1,Combined,0.347336751,12.38853381,0.970388088,12.73278836,35.66721277,0.323226264,2,Narrow,SC21L1RF
35,3,4.258625859,"[[229, 275], b'B']",1,Combined,0.179706865,9.109238149,0.765304301,11.71435772,50.68942781,0.066362946,4,Narrow,SC21L1RF
35,4,2.31975281,"[[345, 159], b'D']",1,Combined,0.494656756,12.51598187,1.147481399,10.89262318,25.30235711,0.420558901,0,Narrow,SC21L1RF
35,5,2.019946931,"[[461, 390], b'I']",1,Combined,0.32999879,8.829752008,0.666580043,13.19237946,26.75692239,0.054588875,3,Narrow,SC21L1RF
35,6,2.107376454,"[[345, 159], b'D']",1,Combined,0.321919104,9.172120942,0.67840474,13.4645307,28.49200567,0.247480902,2,Narrow,SC21L1RF
35,7,0.5,"[[345, 275], b'E']",1,Combined,0.835373967,5.447723388,0.417686983,22.03294339,6.521298968,0.680595453,1,Narrow,SC21L1RF
35,8,2.100215314,"[[345, 390], b'F']",1,Combined,0.155372858,3.710887407,0.326316456,12.94817108,23.88375585,0.159293862,2,Narrow,SC21L1RF
35,9,1.35571054,"[[345, 390], b'F']",1,Combined,0.668689551,13.06674857,0.906549472,10.68370363,19.54082961,0.597565997,2,Narrow,SC21L1RF
35,10,1.6742357,"[[232, 390], b'C']",1,Combined,0.614986692,12.57586311,1.029632674,12.16903343,20.44900041,0.442237742,1,Narrow,SC21L1RF
35,11,5.505931377,"[[345, 275], b'E']",0,ICMS Only,0.036074998,1.9051761,0.198626465,9.647744609,52.81153693,0.106026345,1,Narrow,SC21L1RF
35,12,5.500695229,"[[461, 390], b'I']",0,Sham,0.087783272,5.564238183,0.482869027,12.29714631,63.38608754,0.227543523,3,Narrow,SC21L1RF
35,13,0.800696729,"[[345, 159], b'D']",1,Bright Visual Only,1.119104066,11.12040016,0.896062965,12.30543114,9.936877633,0.802819454,1,Narrow,SC21L1RF
35,14,5.506458521,"[[345, 275], b'E']",0,Combined,0.048486992,3.388872063,0.26699161,12.74879463,69.89239648,0.048899225,5,Narrow,SC21L1RF
35,15,0.78682935,"[[345, 275], b'E']",1,Dim Visual Only,0.905864192,6.624548758,0.712760534,13.07643372,7.312960174,0.546300265,0,Narrow,SC21L1RF
35,16,0.5,"[[461, 390], b'I']",1,Dim Visual Only,0.504572043,4.302785564,0.252286021,22.68468199,8.527594074,0.313667444,0,Narrow,SC21L1RF
35,17,0.5,"[[229, 275], b'B']",1,Combined,0.851330339,3.163185848,0.425665169,9.512609348,3.715579845,0.164926023,0,Narrow,SC21L1RF
35,18,5.518534899,"[[229, 159], b'A']",0,ICMS Only,0.346072028,16.89250707,1.909810564,8.915431169,48.81211338,0.308807096,3,Narrow,SC21L1RF
35,19,0.514161466,"[[345, 275], b'E']",1,Combined,0.387072222,2.000327815,0.199017621,13.32355778,5.167841298,0.421579595,0,Narrow,SC21L1RF
35,20,3.437924741,"[[229, 275], b'B']",1,Combined,0.40017314,14.95727328,1.37576514,10.86148371,37.37700452,0.242950771,2,Narrow,SC21L1RF
35,21,3.5360831,"[[461, 159], b'G']",1,Combined,0.234923313,7.899891442,0.830708359,10.90901633,33.62753285,0.092322647,2,Narrow,SC21L1RF
35,22,0.5,"[[461, 275], b'H']",1,Combined,1.076812342,3.847471228,0.538406171,10.29177609,3.573019251,0.442918052,0,Narrow,SC21L1RF
35,23,5.511679888,"[[232, 390], b'C']",0,Combined,0.171051786,9.212650162,0.942782691,10.1147916,53.85883629,0.033432526,3,Narrow,SC21L1RF
35,24,0.944091676,"[[345, 390], b'F']",1,Combined,0.882753906,9.08245156,0.833400615,10.86670171,10.2887696,0.677529013,1,Narrow,SC21L1RF
35,25,2.197137886,"[[345, 390], b'F']",1,Combined,0.471005291,11.7483097,1.034863568,7.682452777,24.94305252,0.241711895,1,Narrow,SC21L1RF
35,26,1.828120349,"[[345, 159], b'D']",1,Combined,0.733908663,12.35831983,1.341673362,9.221363667,16.83904339,0.440243694,1,Narrow,SC21L1RF
35,27,0.86466575,"[[461, 275], b'H']",1,Combined,0.676593681,8.347847953,0.585027383,10.28920344,12.33805191,0.46390991,0,Narrow,SC21L1RF
35,28,5.149633585,"[[461, 390], b'I']",1,Dim Visual Only,0.148167834,7.859256926,0.763010053,10.32772217,53.04293604,0.10039578,2,Narrow,SC21L1RF
35,29,1.675766585,"[[461, 390], b'I']",1,Combined,0.559200896,8.000279456,0.937090175,11.53654765,14.30662847,0.496194487,0,Narrow,SC21L1RF
35,30,5.504462719,"[[232, 390], b'C']",0,Combined,0.302457565,13.79457107,1.664866389,8.34168361,45.60828585,0.173521229,3,Narrow,SC21L1RF
35,31,5.515874863,"[[345, 159], b'D']",0,ICMS Only,0.080023522,3.898969557,0.441399732,8.889355949,48.72279386,0.210514929,1,Narrow,SC21L1RF
35,32,0.988048194,"[[345, 390], b'F']",1,Combined,0.727369229,7.652582337,0.718675854,15.83158871,10.52090469,0.609296946,1,Narrow,SC21L1RF
35,33,4.184700606,"[[345, 275], b'E']",1,Combined,0.120896059,5.004906987,0.50591381,9.891421158,41.39842971,0.170161765,4,Narrow,SC21L1RF
35,34,3.984897061,"[[461, 275], b'H']",1,Combined,0.091540009,3.776119144,0.364777514,9.772389581,41.25102431,0.177455573,2,Narrow,SC21L1RF
35,35,0.628259299,"[[345, 390], b'F']",1,Combined,0.729622429,5.336956522,0.458392076,17.46436522,7.314682653,0.12639878,0,Narrow,SC21L1RF
35,36,0.515833972,"[[345, 275], b'E']",1,Combined,0.576237352,3.229677638,0.297242802,16.27685161,5.604769683,0.564942234,0,Narrow,SC21L1RF
35,37,4.476815103,"[[461, 159], b'G']",1,Combined,0.083168626,3.980930431,0.372330562,11.02396847,47.86577121,0.169753234,3,Narrow,SC21L1RF
35,38,1.373089192,"[[345, 390], b'F']",1,Combined,0.450525014,6.832600673,0.618611028,14.19022112,15.16586306,0.238460946,2,Narrow,SC21L1RF
35,39,0.571330903,"[[461, 159], b'G']",1,Combined,1.312607227,7.784942872,0.749933072,18.28722054,5.93090051,0.934540519,0,Narrow,SC21L1RF
35,40,2.389020799,"[[345, 275], b'E']",1,Combined,0.263796148,5.467067875,0.630214484,9.705145954,20.72459327,0.022368543,2,Narrow,SC21L1RF
35,41,1.130451248,"[[345, 390], b'F']",1,Combined,0.814309068,11.79269232,0.920536702,9.881123172,14.48183839,0.687972,1,Narrow,SC21L1RF
35,42,0.540569423,"[[229, 275], b'B']",1,Sham,0.974042545,2.933032052,0.526537616,6.535575229,3.011195011,0.040120301,0,Narrow,SC21L1RF
35,43,5.504183292,"[[229, 275], b'B']",0,ICMS Only,0.8720277,16.43802137,4.799800294,4.193427604,18.85034315,0.259608142,1,Narrow,SC21L1RF
35,44,0.816449044,"[[232, 390], b'C']",1,Bright Visual Only,0.888691627,7.755497218,0.72557143,16.9369254,8.726871032,0.624594643,1,Narrow,SC21L1RF
35,45,5.504961252,"[[461, 390], b'I']",0,Dim Visual Only,0.284159744,14.15860752,1.564288383,10.0750351,49.82622553,0.05901759,3,Narrow,SC21L1RF
35,46,2.223753437,"[[345, 390], b'F']",1,Combined,0.36604283,10.32574027,0.813989002,11.52360205,28.20910402,0.399886001,1,Narrow,SC21L1RF
35,47,5.508879662,"[[229, 159], b'A']",0,Combined,0.31823367,16.61137727,1.753110992,9.536367988,52.19867928,0.25113773,2,Narrow,SC21L1RF
35,48,0.5,"[[461, 275], b'H']",1,Combined,1.202785609,6.999678632,0.601392804,4.156306744,5.819556354,0.854525669,1,Narrow,SC21L1RF
35,49,0.514185546,"[[461, 390], b'I']",1,Combined,0.981486259,6.614992473,0.504666048,19.57991975,6.739770843,0.575856764,0,Narrow,SC21L1RF
35,50,0.659874795,"[[345, 390], b'F']",1,Combined,0.590285029,4.65713089,0.389514212,15.44575745,7.889630709,0.345760266,0,Narrow,SC21L1RF
35,51,0.619330285,"[[345, 159], b'D']",1,Combined,1.071321316,8.726271802,0.663501736,20.98171477,8.145335735,0.538661751,1,Narrow,SC21L1RF
35,52,1.752908347,"[[461, 159], b'G']",1,Combined,0.555944988,7.959620404,0.974520609,10.87219121,14.31728063,0.397836285,0,Narrow,SC21L1RF
35,53,0.634346303,"[[345, 390], b'F']",1,Combined,1.031103589,7.839125991,0.65407675,4.993081703,7.6026561,0.802234851,1,Narrow,SC21L1RF
35,54,0.720557569,"[[345, 275], b'E']",1,Combined,0.564507462,5.351466285,0.406760125,16.52943056,9.479885816,0.262739869,1,Narrow,SC21L1RF
35,55,2.110831189,"[[461, 390], b'I']",1,Dim Visual Only,0.343049961,7.541964915,0.724120557,11.80631059,21.98503359,0.360382721,1,Narrow,SC21L1RF
35,56,0.820056734,"[[461, 275], b'H']",1,Combined,0.665667845,4.32984153,0.545885399,3.425938757,6.504507555,0.632181093,0,Narrow,SC21L1RF
35,57,5.508568764,"[[461, 159], b'G']",0,Combined,0.328043364,11.19286829,1.80704943,6.251748528,34.12008749,0.188935546,1,Narrow,SC21L1RF
35,58,0.5,"[[345, 390], b'F']",1,Combined,0.617594309,2.641773894,0.308797154,8.816264356,4.277523054,0.294531138,0,Narrow,SC21L1RF
35,59,0.720116971,"[[345, 275], b'E']",1,Combined,0.691410951,4.777403295,0.49789676,11.85140798,6.909643659,0.181127579,0,Narrow,SC21L1RF
35,60,0.5,"[[461, 390], b'I']",1,ICMS Only,0.92222646,7.097670672,0.46111323,24.35688628,7.696234041,0.867996966,1,Narrow,SC21L1RF
35,61,5.504104137,"[[232, 390], b'C']",0,Combined,0.352855364,14.52707301,1.942152668,7.535873159,41.17005011,0.173683167,2,Narrow,SC21L1RF
35,62,0.5,"[[345, 159], b'D']",1,Combined,0.532669905,2.347344937,0.266334952,14.1005683,4.406753446,0.337875778,0,Narrow,SC21L1RF
35,63,1.068484662,"[[345, 390], b'F']",1,Combined,0.639851069,9.215519079,0.683671053,13.37392827,14.40260011,0.291436285,0,Narrow,SC21L1RF
35,64,1.924720881,"[[345, 275], b'E']",1,Combined,0.455284437,8.807085718,0.876295464,12.71083763,19.34413961,0.0967536,1,Narrow,SC21L1RF
35,65,0.527429698,"[[461, 390], b'I']",1,Combined,0.662970146,4.892244323,0.349670144,23.41737025,7.379282996,0.897699308,0,Narrow,SC21L1RF
35,66,4.151311038,"[[229, 159], b'A']",1,Combined,0.30165752,14.14085345,1.252274193,11.28012434,46.87717863,0.31067364,3,Narrow,SC21L1RF
35,67,5.502787113,"[[461, 275], b'H']",0,Combined,0.095077724,4.756149943,0.523192475,9.153933994,50.02380936,0.283580183,3,Narrow,SC21L1RF
35,68,3.46872399,"[[461, 275], b'H']",1,Dim Visual Only,0.206502109,7.87405944,0.716298819,7.951504728,38.13064902,0.304646743,4,Narrow,SC21L1RF
35,69,1.015334133,"[[345, 275], b'E']",1,Combined,0.875863533,10.21762838,0.889294141,9.84244998,11.66577668,0.743561904,1,Narrow,SC21L1RF
35,70,5.507615089,"[[461, 275], b'H']",0,Combined,0.077146352,3.189393055,0.42489241,7.562345538,41.34211129,0.216717383,1,Narrow,SC21L1RF
35,71,2.071826098,"[[345, 159], b'D']",1,Combined,0.530707244,12.08829333,1.099533118,10.97547611,22.77770556,0.535591565,1,Narrow,SC21L1RF
35,72,0.5,"[[461, 390], b'I']",1,ICMS Only,0.87963488,7.543259784,0.43981744,25.35480788,8.57544415,0.927921746,1,Narrow,SC21L1RF
35,73,5.500471354,"[[461, 275], b'H']",0,Combined,0.13291657,6.195677774,0.731103787,8.541646321,46.61328356,0.260027632,2,Narrow,SC21L1RF
35,74,0.589001296,"[[461, 159], b'G']",1,Combined,1.184943137,9.125979172,0.697933043,12.91870512,7.701617815,0.844271611,1,Narrow,SC21L1RF
35,75,1.952675221,"[[345, 275], b'E']",1,Combined,0.519283351,9.533270934,1.013991733,9.407429849,18.35851451,0.336091402,1,Narrow,SC21L1RF
35,76,5.500803471,"[[232, 390], b'C']",0,Combined,0.231636558,9.817650992,1.274187181,7.76102146,42.38385807,0.289247202,3,Narrow,SC21L1RF
35,77,1.989121078,"[[461, 159], b'G']",1,Combined,0.15791946,3.559786815,0.314120926,11.22413546,22.54178696,0.032733459,1,Narrow,SC21L1RF
35,78,2.924040707,"[[461, 159], b'G']",1,Combined,0.245230962,6.942134262,0.717065316,9.646257476,28.30855535,0.099229053,1,Narrow,SC21L1RF
35,79,0.5,"[[229, 159], b'A']",1,Combined,1.068089967,4.848265809,0.534044984,14.8140572,4.53919235,0.652167176,0,Narrow,SC21L1RF
35,80,1.085357954,"[[461, 390], b'I']",1,Combined,0.677192757,11.24928774,0.734996545,13.4676552,16.61164804,0.743534841,0,Narrow,SC21L1RF
35,81,5.505111933,"[[229, 159], b'A']",0,Dim Visual Only,0.442231077,17.60209804,2.434531579,7.285831291,39.80294229,0.201630732,1,Narrow,SC21L1RF
35,82,5.506374359,"[[345, 390], b'F']",0,Bright Visual Only,0.194931083,11.03982991,1.073363518,10.34356105,56.63452814,0.159708674,2,Narrow,SC21L1RF
35,83,5.50369668,"[[229, 275], b'B']",0,Combined,0.260754542,14.2543322,1.435113907,9.988535158,54.66571008,0.239778595,1,Narrow,SC21L1RF
35,84,0.832679627,"[[229, 159], b'A']",1,Sham,1.021797463,3.851358259,0.85082993,6.106644868,3.769199279,0.818521082,0,Narrow,SC21L1RF
35,85,5.5079844,"[[461, 159], b'G']",0,ICMS Only,0.144516219,7.623347103,0.795993077,10.31964512,52.75080667,0.102140751,2,Narrow,SC21L1RF
35,86,1.403644066,"[[345, 275], b'E']",1,Combined,0.638176298,8.820971406,0.895772374,11.56818844,13.82215453,0.593998313,1,Narrow,SC21L1RF
35,87,1.204666493,"[[345, 390], b'F']",1,Combined,0.354346425,4.433047266,0.426869265,11.59965068,12.5104896,0.156760937,0,Narrow,SC21L1RF
35,88,5.502774239,"[[232, 390], b'C']",0,Combined,0.328909427,16.87394596,1.809914319,9.38135788,51.30271316,0.371136245,6,Narrow,SC21L1RF
35,89,0.5,"[[229, 275], b'B']",1,Combined,0.699883796,3.975603269,0.349941898,19.03509505,5.680376217,0.56814586,0,Narrow,SC21L1RF
35,90,3.710861653,"[[229, 159], b'A']",1,Combined,0.400824932,14.5865321,1.487405869,8.708960292,36.39127943,0.388638149,2,Narrow,SC21L1RF
35,91,4.453199701,"[[345, 390], b'F']",1,Combined,0.301956391,12.68725295,1.344672109,8.175355337,42.01683867,0.312725726,2,Narrow,SC21L1RF
35,92,5.507684231,"[[232, 390], b'C']",0,Combined,0.149866309,7.557957797,0.825416306,10.00884485,50.43133344,0.087942907,3,Narrow,SC21L1RF
35,93,5.50507617,"[[229, 275], b'B']",0,Combined,0.202693756,9.120368787,1.115844565,8.241236321,44.99580538,0.146388711,2,Narrow,SC21L1RF
35,94,3.25662225,"[[345, 159], b'D']",1,Combined,0.377075879,10.57955999,1.227993698,8.504342544,28.05684633,0.111527896,1,Narrow,SC21L1RF
35,95,5.511831522,"[[461, 159], b'G']",0,ICMS Only,0.030518431,1.805837096,0.168212451,10.79144543,59.17201589,0.246656318,2,Narrow,SC21L1RF
35,96,5.516303539,"[[345, 390], b'F']",0,Dim Visual Only,0.222867812,12.45159507,1.229406501,10.18362015,55.86986721,0.338772724,3,Narrow,SC21L1RF
35,97,5.508055925,"[[232, 390], b'C']",0,Combined,0.863293744,21.4166404,4.755070221,6.190332817,24.808057,0.446041983,0,Narrow,SC21L1RF
35,98,5.510219097,"[[229, 275], b'B']",0,Combined,0.285847973,15.8447424,1.575084957,10.12248177,55.43066219,0.351313117,0,Narrow,SC21L1RF
35,99,5.515539885,"[[232, 390], b'C']",0,Combined,0.58565031,19.47897577,3.230177644,6.130425414,33.26042083,0.404173888,1,Narrow,SC21L1RF
35,100,0.5,"[[229, 159], b'A']",1,Combined,0.762233326,4.075139434,0.381116663,15.90957243,5.346314962,0.505662365,0,Narrow,SC21L1RF
35,101,0.504268764,"[[461, 390], b'I']",1,Combined,1.273429386,6.117908986,0.642150662,14.98847306,4.804278159,0.922109119,0,Narrow,SC21L1RF
35,102,5.51087594,"[[229, 159], b'A']",0,Combined,0.258134737,12.95938607,1.422548509,9.165969359,50.20396033,0.229421874,2,Narrow,SC21L1RF
35,103,5.512089729,"[[461, 159], b'G']",0,Combined,0.262357628,13.36062368,1.446138784,9.294816407,50.92523441,0.111581857,2,Narrow,SC21L1RF
35,104,1.928034423,"[[345, 390], b'F']",1,Combined,0.528608883,10.419467,1.019176123,10.21661675,19.71110841,0.424669638,1,Narrow,SC21L1RF
35,105,0.853669045,"[[345, 159], b'D']",1,Combined,1.132020747,8.369968253,0.966371071,14.07187982,7.393829374,0.537679443,1,Narrow,SC21L1RF
35,106,5.502737045,"[[229, 159], b'A']",0,Combined,0.96003484,25.75300372,5.282819277,6.579468738,26.82507202,0.407444882,0,Narrow,SC21L1RF
35,107,5.512897968,"[[229, 159], b'A']",0,Combined,0.223619424,10.23333566,1.232791067,8.358157148,45.76228438,0.17905026,3,Narrow,SC21L1RF
